dataset_slug,dataset_name,pillar,story_role,indicator_code,geo_code,year,value,unit,obs_status,reporting_type,source_metadata,official_url,sdmx_csv_api_url,source_content_sha256,source_row_hash
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1879,0.3,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,6e8b90a642d691e07b20da2d12054af40c88966af3dbfc8a9ce4d5f4d339e1b0
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1880,0.1,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,c5053c60a590aaa02696cbb95dc0b2b04068bc24535a036e930893e8a90d8b4c
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1881,0.0,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,e4ddc72716595e30ce2b3a6e090eb595ca13d467bea7f7383184fc4972e26a49
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1882,0.1,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,05fd182ab3f4c555bb768772be73bf4ccd77c2d6876f0a111e25443f63330cd9
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1883,-0.5,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,a104e47a4b514c572a8adb7a0163ca6db61777651f5e3af58f8d827208ebeeff
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1884,-0.7,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.2"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,594bbd76f6e283ef55b5f0d4e2499d7e0758337424b4c45a44abf257731bcf74
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1885,-1.0,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,744b3517e27d9782179f4968964ec316a0d9f95f3859d00511309c6da8769d00
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1886,-0.6,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,dcdc0cab841f91088001f8fe49537bbb76df59f52fd74af0f0b017f06655eb71
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1887,-0.4,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,2bf456c05c967b7a65fe25039d2e70d2de75327c901d98e53d91535d069e15f8
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1888,-0.7,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,bdc8422f25b49fffaa71dd6063d468770839ae686d2fc48545a424c603dc7906
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1889,-0.2,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,4781dc9ecdfc502e1f3f0e0caa84e8d9f3dc04323f0b87b60343a3c51fd4dae5
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1890,-0.2,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,8fdac19976f05e05eabfe5f49c2b77016a4c0e3ef0cf5431cc6b016a7079ae05
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1891,-0.4,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,d894b970e2182deaa8aebf2958bc8b378df0157a5b832bf248d59c8ad8e621fe
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1892,-0.3,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,349de0a3528013bc3875f2564da8d702b2f067ee54c8eb22e531463b0b1572b2
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1893,-0.1,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,38938a6320d2a540de9faccbb63e02103240f15b326d02c85a457e94c654b74e
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1894,-0.3,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,ac874dc928b67769f4182c6e5d40df95539a3f7fe7e617dcfb83ac2ec866688e
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1895,-0.2,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,0fa5c3f3ce5cf57f3f6a08bc93fbba47a46be61a18f11b8fe2f188ad4a533499
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1896,-0.6,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,926dbb43257392be0c885f7d54b5431309285ccbff0e35e6b785c7f15dd8a6f0
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1897,-0.5,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,dff935594a52ff43ce0429711644506d5b8aee46bfff36be1753dbc275df9058
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1898,0.0,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,1fe4013b45f690cadc1a8fea3f6da5ddd73151b37eef0d1e504b78f0947eea1f
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1899,-0.1,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,785cd3bf1e135e5340a1f6d4d5070a2d52f950d040bd89d866b821e473f7610a
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1900,-0.6,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.2"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,8c7cf8dd44897842c9bd9bcf440bfe334c74a3e4edae08e1708f1b45d80196f9
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1901,0.0,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,16b71ae29ef6bf28e6988478c223535003e0a1461f555bca123cb2b0870adb24
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1902,-0.9,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,a06a338b56f7f85eeba201e1795b501647a6f0d49b8619fdf332a3c14abd6b82
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1903,-0.6,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,162cbba0d14aee41383cbbd86a2dc566f720b04f5fb888339739632fbeb19042
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1904,-0.6,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,e9596fd05617b683567a3b93767b063d2ed3ab74461d0d3970ec7d8615bb45d1
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1905,-1.0,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,49f1fa8717011669f0c679ec5c0107aadf134d17dec5bc426c6dd983112dd4f6
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1906,-0.3,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,0f05f4c5db3f5cc2dd539a0b159fbaaf8da3edebf8eb328af0fe0ec1217a9172
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1907,-0.6,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,fa845d3736dc91449c313d6059ae4d152730647e51cf0b171ca650007b18258f
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1908,-0.6,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,09c0685892796cda32ea2a16d2894e876fd231d7716c0a26a6d5e55b8da95f17
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1909,-0.5,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,c044dccf5665e695c8d6aa2267e9e9428d3d887dd93c7c05ac11afb1c6cac299
mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,climate_exposure,ST_ANOM,TO,1910,-0.3,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.ST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.ST_ANOM.?dimensionAtObservation=AllDimensions,a261219ea74e9f7c414fe54613df01a0764636a61624343f10e693d45eeac940,c8e42383f2fa3379af1ec08a2c56d190cc151be2455764bb7f72aa937028cdbd
